"Sujets","Demande","Domaine","Niveau de priorité"
"Individu menaçant","Au secours, j'ai besoin d'aide ! mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Agression à l'arme blanche","Allô la police ? un homme menace les passants avec un couteau dans la rue. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Rodéo urbain","Bonjour, je veux signaler un incident. un véhicule bloque complètement ma sortie de garage, je ne peux pas aller travailler. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Violences conjugales","Allô la police ? mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Violences conjugales","Au secours, j'ai besoin d'aide ! mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Dégradation de mobilier urbain","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Moyenne"
"Agression à l'arme blanche","Venez vite ! mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Stationnement très gênant","Bonjour, je veux signaler un incident. une voiture vient de percuter la mienne et le conducteur a pris la fuite. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Violences conjugales","Allô la police ? il y a des individus en train de forcer la porte de mon voisin au pied de biche. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Individu menaçant","Venez vite ! il y a des individus en train de forcer la porte de mon voisin au pied de biche. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Violences conjugales","Venez vite ! un homme menace les passants avec un couteau dans la rue. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Stationnement très gênant","Allô le 17, une voiture vient de percuter la mienne et le conducteur a pris la fuite. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Délit de fuite après accident","Bonjour, je crois avoir repéré un véhicule volé et abandonné sur un parking. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Cambriolage en cours","Allô le 17 ? mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Rassemblement bruyant","Bonjour le commissariat, mes voisins font une fête très bruyante avec la musique à fond depuis 23h. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Rassemblement bruyant","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Basse"
"Violences conjugales","Allô la police ? un homme menace les passants avec un couteau dans la rue. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Violences conjugales","Allô le 17 ? je viens de me faire arracher mon sac par deux individus en scooter. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Violences conjugales","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Véhicule volé retrouvé","Allô le 17, une voiture vient de percuter la mienne et le conducteur a pris la fuite. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Stationnement très gênant","Bonjour, je veux signaler un incident. un véhicule bloque complètement ma sortie de garage, je ne peux pas aller travailler. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Tapage nocturne","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Moyenne"
"Agression à l'arme blanche","Allô la police ? mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Rodéo urbain","Bonjour, je veux signaler un incident. je crois avoir repéré un véhicule volé et abandonné sur un parking. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Délit de fuite après accident","Allô le 17, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Cambriolage en cours","Venez vite ! je viens de me faire arracher mon sac par deux individus en scooter. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Tapage nocturne","Bonjour le commissariat, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Basse"
"Rassemblement bruyant","Bonjour le commissariat, un groupe de jeunes est en train de casser les abribus et les poubelles. C'est récurrent à cette adresse : <adresse>. Pouvez-vous faire quelque chose ?","Ordre Public & Nuisances","Moyenne"
"Véhicule volé retrouvé","Bonjour, je veux signaler un incident. des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Rodéo urbain","Bonjour, je veux signaler un incident. une voiture vient de percuter la mienne et le conducteur a pris la fuite. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
"Agression à l'arme blanche","Allô la police ? je viens de me faire arracher mon sac par deux individus en scooter. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Stationnement très gênant","Bonjour, je veux signaler un incident. des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Dégradation de mobilier urbain","Allô la police, un groupe de jeunes est en train de casser les abribus et les poubelles. Ça se passe au <adresse>.","Ordre Public & Nuisances","Moyenne"
"Véhicule volé retrouvé","Bonjour, je veux signaler un incident. des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Squat dans les parties communes","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Tapage nocturne","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Véhicule volé retrouvé","Bonjour, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Délit de fuite après accident","Bonjour, je veux signaler un incident. des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Dégradation de mobilier urbain","Bonjour le commissariat, un groupe de jeunes est en train de casser les abribus et les poubelles. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Individu menaçant","Au secours, j'ai besoin d'aide ! mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Rassemblement bruyant","Allô la police, il y a un rassemblement très bruyant sur la place qui empêche tout le monde de dormir. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Individu menaçant","Allô la police ? il y a des individus en train de forcer la porte de mon voisin au pied de biche. Je suis caché(e), c'est au <adresse>.","Police Secours (Crimes & Délits)","Haute"
"Agression à l'arme blanche","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Stationnement très gênant","Bonjour, je veux signaler un incident. des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Individu menaçant","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Dégradation de mobilier urbain","Bonjour, mes voisins font une fête très bruyante avec la musique à fond depuis 23h. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Moyenne"
"Rodéo urbain","Bonjour, une voiture vient de percuter la mienne et le conducteur a pris la fuite. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Rodéo urbain","Allô le 17, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Pouvez-vous faire intervenir la fourrière au <adresse> ?","Sécurité Routière & Circulation","Moyenne"
"Individu menaçant","Venez vite ! un homme menace les passants avec un couteau dans la rue. Mon numéro de téléphone est le <tel_num>, s'il vous plaît faites vite.","Police Secours (Crimes & Délits)","Haute"
"Violences conjugales","Au secours, j'ai besoin d'aide ! mon conjoint est très violent, il casse tout et j'ai peur pour ma vie. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Individu menaçant","Au secours, j'ai besoin d'aide ! un homme menace les passants avec un couteau dans la rue. Envoyez une patrouille d'urgence au <adresse> !","Police Secours (Crimes & Délits)","Haute"
"Stationnement très gênant","Bonjour, des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Stationnement très gênant","Bonjour, une voiture vient de percuter la mienne et le conducteur a pris la fuite. Cela se passe au niveau du <adresse>.","Sécurité Routière & Circulation","Moyenne"
"Tapage nocturne","Bonjour le commissariat, un groupe de jeunes est en train de casser les abribus et les poubelles. Ça se passe au <adresse>.","Ordre Public & Nuisances","Moyenne"
"Rassemblement bruyant","Bonjour, un groupe de jeunes est en train de casser les abribus et les poubelles. Vous pouvez envoyer un véhicule au <adresse> pour faire cesser ça ?","Ordre Public & Nuisances","Basse"
"Rodéo urbain","Bonjour, je veux signaler un incident. des motos font des rodéos urbains à toute vitesse en grillant les feux rouges. J'ai pu relever la plaque d'immatriculation, c'est la <plaque_immat>.","Sécurité Routière & Circulation","Moyenne"
