texte,domaine,severite,impact,cible,friction
Danger suicide pont! Rendez-vous immédiatement.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Aide SDF hypo,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
SDF hypothermie ici,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Cambriolage en cours !,POLICE,4,1,0,MANQUE_LIEU
Vigilez cette zone s'il vous plaît !,POLICE,3,2,0,MANQUE_LIEU
Appel urgent à la police !,POLICE,4,1,0,MANQUE_LIEU
Alerte ! Cambriolage suspecte.,POLICE,3,2,0,MANQUE_LIEU
Police ! Urgent ! Cambriolage !,POLICE,4,1,0,MANQUE_LIEU
Quelle heure est-il ?,NON_URGENT,1,1,0,MANQUE_LIEU
DNS serveur non fonctionnel,DIGITAL SUPPORT,3,2,2,MANQUE_CONTEXTE
Répondre immédiatement à l'urgence urbaine.,POLICE,4,3,2,MANQUE_LIEU
Examiner le niveau de pollution en temps réel.,POLICE,2,1,0,MANQUE_LIEU
Effectuer un bilan des dommages à la circulation.,POLICE,3,2,0,MANQUE_LIEU
Vérifier les niveaux de stress des conducteurs.,POLICE,2,1,0,MANQUE_LIEU
Planifier la rotation des équipes pour minimiser l'excès de travail.,POLICE,1,1,0,MANQUE_LIEU
Le serveur a pété !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Intrusion sur le serveur !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Serveur down, panique !",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Le serveur est compromis !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Serveur crash, aidez !",CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Nuage chimique,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_CONTEXTE
Alarme rouge,RISQUES ENVIRONNEMENTAUX,2,3,0,MANQUE_LIEU
Salle d'urgence? Nuage chimique!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Quelle est la source du nuage?,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Inondation rapide! Sortez!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Fuite d'eau à droite!,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_IDENTIFIANT
Inondation sur la route!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Dégâts importants! Prenez le chemin gauche!,RISQUES ENVIRONNEMENTAUX,3,2,4,MANQUE_IDENTIFIANT
Feu tricolore HS ?,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Quelle rue ?,SERVICES URBAINS,3,2,2,MANQUE_CONTEXTE
Arrêt HS sur Avenu Paul?,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Réparez vite HS !,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Serveur down! Vite!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Intrusion! Panique!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Hack détecté! Urgent!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Intrusion serveur! Rapide!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Hack sur le serveur! Actif!,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Aide immédiate requise pour l'hôpital.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Hôpital éteint, aide urgente s'impose.",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Aide électrique nécessaire pour l'hôpital.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Le hôpital a perdu son électricité, aide rapide.",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylône effondré à la commune de Durban.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Effondrement du pylône à Johannesburg.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylône effondré près de Cape Town.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Effondrement d'un pylône dans la région de Port Elizabeth.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Incident sur un pylône près de Johannesburg.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Alerte immédiate - Maltraitance flagrante.,ANIMALIER,4,1,0,MANQUE_LIEU
Situation critique - Animal en détresse.,ANIMALIER,3,2,0,MANQUE_LIEU
Appel d'urgence - Traquenard animal.,ANIMALIER,4,1,0,MANQUE_LIEU
Réponse nécessaire - Animal en danger.,ANIMALIER,2,3,0,MANQUE_LIEU
Appel immédiat - Animal victime de violence.,ANIMALIER,4,1,0,MANQUE_LIEU
Bébé pleure fort,MÉDICAL,3,2,0,MANQUE_LIEU
Enfant frappe la tête dure,MÉDICAL,4,1,0,MANQUE_LIEU
Petit garçon gémit,MÉDICAL,2,3,0,MANQUE_LIEU
Enfant ne respire plus,MÉDICAL,4,1,0,MANQUE_LIEU
Bébé vole de la nourriture,MÉDICAL,2,3,0,MANQUE_LIEU
Auto accidente!,TRANSPORT & MOBILITÉ,4,2,2,MANQUE_LIEU
Vélo en panne.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_CONTEXTE
Cheminée éteinte!,TRANSPORT & MOBILITÉ,4,2,2,MANQUE_LIEU
Voie bloquée.,TRANSPORT & MOBILITÉ,3,1,0,MANQUE_CONTEXTE
Route accidentée!,TRANSPORT & MOBILITÉ,4,2,2,MANQUE_LIEU
Suicide pont ? Aide immédiate!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Suicide sur le pont ! Urgent!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Suicide sur le pont? Aide!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Coulée de boue ! Urgent!,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Dégâts environnementaux !!,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Boule de glace ! Risque !,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Coupure d'eau ! Fuite !,RISQUES ENVIRONNEMENTAUX,2,3,0,MANQUE_LIEU
Tsunami ! Urgent !,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Feu dans le coin de la cuisine.,POMPIER,3,2,0,MANQUE_LIEU
Cuisine en feu ! Aidez-moi rapidement.,POMPIER,4,1,0,MANQUE_LIEU
"Feu dans mon appartement, cuisine brûle.",POMPIER,3,2,0,MANQUE_LIEU
"Feu dans ma maison, cuisine brûle !",POMPIER,3,2,0,MANQUE_LIEU
Moi où suis-je ?,NON_URGENT,1,1,0,MANQUE_LIEU
Quelle est l'heure ?,NON_URGENT,1,1,0,MANQUE_LIEU
Façonne une phrase pour demander la météo.,NON_URGENT,1,1,0,MANQUE_LIEU
Quelle est la météo aujourd'hui ?,NON_URGENT,1,1,0,MANQUE_LIEU
Mon téléphone ne fonctionne pas.,NON_URGENT,2,3,0,MANQUE_MESSAGE_ERREUR
Coupure profonde dans l'abdomen. Urgent.,MÉDICAL,4,2,2,MANQUE_CONTEXTE
Patient à l'abdomen. Réanimation immédiate.,MÉDICAL,4,3,2,MANQUE_LIEU
Infection grave au niveau de l'abdomen.,MÉDICAL,3,2,0,MANQUE_LIEU
Coupure à la hanche. Réso en cours.,MÉDICAL,4,3,2,MANQUE_LIEU
"Véhicule bloqué, aide immédiate!",TRANSPORT & MOBILITÉ,4,3,2,MANQUE_LIEU
Accident sur l'autoroute,TRANSPORT & MOBILITÉ,3,2,0,MANQUE_LIEU
Panne de moteur,TRANSPORT & MOBILITÉ,4,1,2,MANQUE_LIEU
Conducteur blessé,TRANSPORT & MOBILITÉ,5,4,2,MANQUE_LIEU
Pylône effondré à la ligne 5,ÉNERGIE & INFRASTRUCTURES,4,3,2,MANQUE_LIEU
Panne de tension importante sur la ligne principale,ÉNERGIE & INFRASTRUCTURES,4,2,0,MANQUE_LIEU
Effondrement suspect à la section Ouest,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_LIEU
Problème de stabilité en cours sur les pylônes,ÉNERGIE & INFRASTRUCTURES,4,2,0,MANQUE_LIEU
Alerte à la ligne 7 - Instabilité détectée,ÉNERGIE & INFRASTRUCTURES,4,2,0,MANQUE_LIEU
Police ! Voleur dans la maison ! Aidez !,POLICE,4,1,0,MANQUE_LIEU
Rixe urbaine,POLICE,2,1,0,MANQUE_LIEU
Police requise,POLICE,4,3,2,MANQUE_CONTEXTE
Fuite de données à la banque.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Données personnelles volées.,CYBERSÉCURITÉ,3,2,4,MANQUE_CONTEXTE
Virement frauduleux effectué.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Compte bancaire hacké.,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Données sensibles compromises.,CYBERSÉCURITÉ,3,2,4,MANQUE_CONTEXTE
URGENCE: Attaque Ransomware! Votre système est hacké.,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
ALERTE: Ransomware détecté sur votre réseau.,CYBERSÉCURITÉ,3,2,4,MANQUE_CONTEXTE
PANIQUE: Hack Ransomware! Votre ordinateur est pris.,CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
URGENT: Ransomware! Votre système est verrouillé!,CYBERSÉCURITÉ,4,3,2,MANQUE_LIEU
RANSOMWARE: Votre ordinateur est pris! Panique!,CYBERSÉCURITÉ,4,2,0,MANQUE_LIEU
Rôdant dangereusement dans notre quartier.,POLICE,4,1,0,MANQUE_LIEU
"Individu errant, veuillez arrêter.",POLICE,4,1,0,MANQUE_LIEU
"Personne inconnu rôde, rapportez-le s'il vous plaît.",POLICE,4,1,0,MANQUE_LIEU
"Rôdeur inconfortable, appeler la police immédiatement.",POLICE,4,1,0,MANQUE_LIEU
"Individu inconnu sur la route, besoin d'aide.",POLICE,4,1,0,MANQUE_LIEU
Bus tardy! Sors vite!,NON_URGENT,1,1,0,MANQUE_CONTEXTE
Ma chaussure a sauté. Bus tardy!,NON_URGENT,1,1,0,MANQUE_LIEU
Pizza froide. Arrêtez!,NON_URGENT,1,1,0,MANQUE_LIEU
Ongle cassé! Bus tardy!,NON_URGENT,1,1,0,MANQUE_LIEU
J'attends depuis 3h. Arrêtez!,NON_URGENT,1,1,0,MANQUE_LIEU
Personne dans la rue !,POLICE,4,1,0,MANQUE_LIEU
Individu en train de rôder !,POLICE,3,2,0,MANQUE_CONTEXTE
"Dangereux, allez-y !",POLICE,4,1,0,MANQUE_LIEU
Personne déroutant dans le quartier !,POLICE,3,2,0,MANQUE_CONTEXTE
"Faux numéro, allez-y !",POLICE,4,1,0,MANQUE_LIEU
Arme vue,POLICE,4,1,0,MANQUE_LIEU
Guerilla urbaine,POLICE,3,2,2,MANQUE_IDENTIFIANT
Arme de precision,POLICE,4,1,0,MANQUE_LIEU
Manifestation armée,POLICE,2,3,4,MANQUE_CONTEXTE
Armement civil,POLICE,4,1,0,MANQUE_LIEU
Maltraitance flagrante près de l'église.,ANIMALIER,4,2,0,MANQUE_LIEU
Voyageur demande aide pour animaux en détresse.,ANIMALIER,3,1,0,MANQUE_LIEU
Bébé chien abîmé dans le parc.,ANIMALIER,4,2,0,MANQUE_LIEU
Animaux abandonnés près de la maison.,ANIMALIER,3,1,0,MANQUE_LIEU
Chien blessé sur le trottoir.,ANIMALIER,4,2,0,MANQUE_LIEU
Blackout total à l'hôpital. Urgent!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Aidez-moi, blackout total! On est dans les ténèbres!",ÉNERGIE & INFRASTRUCTURES,3,2,4,MANQUE_CONTEXTE
Problème électrique à l'hôpital! Personne ne fonctionne!,ÉNERGIE & INFRASTRUCTURES,2,3,4,MANQUE_LIEU
"Blackout total, aidez vite! On n'a plus d'électricité!",ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Blackout dans l'hôpital! On est en panne!,ÉNERGIE & INFRASTRUCTURES,3,2,4,MANQUE_CONTEXTE
Pylone effondré! Urgent!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylone cassé! Raccrochez!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Attention! Pylone tombe!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Pylone perdu! Vite s'enfuyez!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
"Saignement fort, aide immédiate!",MÉDICAL,4,1,0,MANQUE_LIEU
"Hémorragie, besoin d'aide!",MÉDICAL,4,1,0,MANQUE_LIEU
"Saignement grave, aide urgent!",MÉDICAL,4,1,0,MANQUE_LIEU
"Hémorragie sévère, aide immédiate!",MÉDICAL,4,1,0,MANQUE_LIEU
Cuisson en panne. Rendez-vous.,POMPIER,3,2,0,MANQUE_LIEU
Incendie cuisine. Actuellement!,POMPIER,4,1,0,MANQUE_LIEU
Fuego en la cocina. Ayuda!,POMPIER,4,1,0,MANQUE_LIEU
Feu au four. Urgente maintenant!,POMPIER,4,1,0,MANQUE_LIEU
Train déraillé,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Accident ferroviaire,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
Rouge signal,TRANSPORT & MOBILITÉ,2,1,0,MANQUE_LIEU
Train en panne,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
Collision ferroviaire,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Train déraillé! Aide immédiate!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Accident ferroviaire! Urgent!,TRANSPORT & MOBILITÉ,3,2,4,MANQUE_CONTEXTE
Derailed! Get help!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Train crash! Need help!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Accident ferroviaire! Immediate help!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Blackout! Où sommes-nous?,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Aidez! Pas d'électricité!,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_CONTEXTE
No power! Urgent!,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Blackout total! S'il vous plaît!,ÉNERGIE & INFRASTRUCTURES,3,2,0,MANQUE_CONTEXTE
No lights! Need help now.,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Aide! Mon chien a été torturé!,ANIMALIER,4,1,0,MANQUE_LIEU
"Sauvez mon chien, s'il vous plaît!",ANIMALIER,3,2,0,MANQUE_CONTEXTE
Mon animal est en danger!,ANIMALIER,4,1,0,MANQUE_LIEU
Aide immédiate pour mon chien!,ANIMALIER,3,2,0,MANQUE_CONTEXTE
Mon animal a été blessé grave!,ANIMALIER,4,1,0,MANQUE_LIEU
Fire in kitchen! Help!,POMPIER,4,1,0,MANQUE_LIEU
Big fire! Call the fire department!,POMPIER,3,2,2,MANQUE_CONTEXTE
Fire alert! Kitchen on fire!,POMPIER,3,2,2,MANQUE_CONTEXTE
Chien noir panique,ANIMALIER,4,1,0,MANQUE_LIEU
Dangereux caniche,ANIMALIER,3,2,2,MANQUE_IDENTIFIANT
Chien agressif,ANIMALIER,4,3,0,MANQUE_LIEU
Canidés sauvages dans le quartier,ANIMALIER,4,1,0,MANQUE_LIEU
Chien noir en colère,ANIMALIER,3,2,2,MANQUE_IDENTIFIANT
Serveur DNS down,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Problème réseau DNS,DIGITAL SUPPORT,3,2,2,MANQUE_CONTEXTE
À l'aide,POLICE,3,2,0,MANQUE_CONTEXTE
Vite police,POLICE,4,1,0,MANQUE_LIEU
Individu dangereux,POLICE,3,2,0,MANQUE_CONTEXTE
Au feu,POLICE,4,1,0,MANQUE_LIEU
Ça saigne,POLICE,3,2,0,MANQUE_CONTEXTE
Contamination potentiel,RISQUES ENVIRONNEMENTAUX,3,2,0,MANQUE_LIEU
Effets sur la santé?,RISQUES ENVIRONNEMENTAUX,2,1,0,MANQUE_LIEU
Quelle zone affectée?,RISQUES ENVIRONNEMENTAUX,4,3,0,MANQUE_LIEU
Mise en alerte immédiate,RISQUES ENVIRONNEMENTAUX,4,3,0,MANQUE_LIEU
Aide immédiate! Menace suicide pont!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Suicide pont? Urgent!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Menace suicide! Pont!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Aide pour le pont? Suicide!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Suicidé pont! Urgent aide!,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Manque électricité,DIGITAL SUPPORT,2,1,0,COMPLET
"Voix coupe, aide-moi!",DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Pas d'Internet, énoncé.",DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
"Internet lent, aide-moi!",DIGITAL SUPPORT,3,2,0,MANQUE_LIEU
Le Wi-Fi ne fonctionne pas.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Bruit de pas sur pont,ASSISTANCE SOCIALE,3,2,0,MANQUE_LIEU
Couple en argument sur pont,ASSISTANCE SOCIALE,2,1,0,MANQUE_LIEU
Sirene résonne sur pont,ASSISTANCE SOCIALE,4,3,0,MANQUE_LIEU
Feu de camp sur pont,ASSISTANCE SOCIALE,4,2,0,MANQUE_LIEU
Je suis enfermé!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Égout débordant!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Aide-urgence,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Enfant seul,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Appel d'urgence,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Réseau coupé !,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Aide immédiate réseau.,DIGITAL SUPPORT,3,2,2,MANQUE_CONTEXTE
Problème de connexion !,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Réseau inaccessible!,DIGITAL SUPPORT,3,2,2,MANQUE_CONTEXTE
Serveur hors ligne !,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Problème routier grave!,SERVICES URBAINS,4,3,2,MANQUE_LIEU
Béant route sur l'autoroute !,SERVICES URBAINS,3,2,0,MANQUE_CONTEXTE
Route bloquée à l'entrée!,SERVICES URBAINS,4,3,2,MANQUE_LIEU
Problème routier à la sortie.,SERVICES URBAINS,3,2,0,MANQUE_CONTEXTE
"URGENCE : Suicide pont, personne à l'endroit.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Aide immédiate requise, pont dangereux.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Suicide pont! Situation critique.,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Aide nécessaire, pont suicide.",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
Égouts débordants! Aidez-moi!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Bruit intense! Urgent!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Pluie intenses! Égouts surchargés!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Problème d'égout! Aidez-moi!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Bruit de circulation! Urgent!,SERVICES URBAINS,4,1,0,MANQUE_LIEU
Aide med urgente !,MÉDICAL,4,3,2,MANQUE_LIEU
J'ai mal au pied !,MÉDICAL,2,2,4,MANQUE_SYMPTOMES
Pizza non reçue ?,NON_URGENT,1,1,0,MANQUE_LIEU
Commande pizza erreur ?,NON_URGENT,1,1,0,MANQUE_LIEU
Pizza pas arrivée ?,NON_URGENT,1,1,0,MANQUE_LIEU
"Je suis seul, le bus est en retard.",NON_URGENT,1,1,0,MANQUE_LIEU
Le bus ne vient pas. Urgent !,NON_URGENT,1,1,0,MANQUE_LIEU
"Je suis perdu, bus late.",NON_URGENT,1,1,0,MANQUE_LIEU
"Bus tarde, aide !",NON_URGENT,1,1,0,MANQUE_LIEU
"Le bus est retardé, désolé.",NON_URGENT,1,1,0,MANQUE_LIEU
Prenez un infarctus suspecté! Urgent,MÉDICAL,4,1,0,MANQUE_LIEU
Infarctus suspecté ici!,MÉDICAL,4,1,0,MANQUE_LIEU
Infarctus? Urgent!,MÉDICAL,4,1,0,MANQUE_LIEU
Prenez un infarctus! Urgent!,MÉDICAL,4,1,0,MANQUE_LIEU
Infarctus? Près de moi!,MÉDICAL,4,1,0,MANQUE_LIEU
Salut ! Un ours dans l'école !,ANIMALIER,3,2,0,MANQUE_LIEU
J'ai vu un tigre dans la cour !,ANIMALIER,4,2,0,MANQUE_LIEU
Un ours a déchiré un livre !,ANIMALIER,2,1,0,MANQUE_LIEU
Un ours est dans le parc !,ANIMALIER,3,2,0,MANQUE_LIEU
J'ai vu un ours dans le terrain de sport !,ANIMALIER,4,2,0,MANQUE_LIEU
Ennemi approche rapidement.,NON_URGENT,1,1,0,MANQUE_LIEU
Nécessite amélioration des tactiques.,NON_URGENT,2,1,0,MANQUE_LIEU
"Défenseurs fatigués, augmenter la vigilance.",NON_URGENT,1,2,0,MANQUE_LIEU
Ennemi en force supérieure détecté.,NON_URGENT,3,1,0,MANQUE_LIEU
Ressources de nourriture limitées.,NON_URGENT,2,3,0,MANQUE_LIEU
Alerte policière immédiate.,POLICE,4,1,0,MANQUE_LIEU
Personne suspectée de cambriolage.,POLICE,3,1,0,MANQUE_LIEU
Rapporte la situation policière.,POLICE,2,1,0,MANQUE_LIEU
Alerte police pour cambriolage.,POLICE,3,1,0,MANQUE_LIEU
Quelle heure est-il ?,NON_URGENT,4,1,0,MANQUE_LIEU
Météo aujourd'hui ?,NON_URGENT,4,1,0,MANQUE_LIEU
Quelle est la température ?,NON_URGENT,4,1,0,MANQUE_LIEU
Heure actuelle et température ?,NON_URGENT,4,1,0,MANQUE_LIEU
Inondation ! Je suis perdu.,RISQUES ENVIRONNEMENTAUX,4,1,0,MANQUE_LIEU
Mon sac est perdu !,RISQUES ENVIRONNEMENTAUX,3,1,0,MANQUE_LIEU
Le courant est fort ici.,RISQUES ENVIRONNEMENTAUX,2,3,4,MANQUE_CONTEXTE
Bruit de circulation ! Je cours !,RISQUES ENVIRONNEMENTAUX,2,1,0,MANQUE_LIEU
Ma connexion est défaillante.,DIGITAL SUPPORT,2,3,4,MANQUE_LIEU
Problème avec le DNS?,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Ma connexion a des problèmes.,DIGITAL SUPPORT,2,3,4,MANQUE_LIEU
Véhicule bloqué!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Fuite de pneu,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
Véhicule sur le bas-côté!,TRANSPORT & MOBILITÉ,3,2,2,MANQUE_CONTEXTE
Incendie dans la voiture!,TRANSPORT & MOBILITÉ,4,1,0,MANQUE_LIEU
J'ai un ours dans mon jardin!,ANIMALIER,4,2,0,MANQUE_LIEU
Mon renard a détruit mon grenier.,ANIMALIER,3,3,2,MANQUE_IDENTIFIANT
Un ours est tombé dans ma piscine!,ANIMALIER,4,3,0,MANQUE_LIEU
Mon loup a échappé de la ferme.,ANIMALIER,3,2,0,MANQUE_IDENTIFIANT
Un ours s'est infiltré dans mon appartement!,ANIMALIER,4,3,0,MANQUE_LIEU
Intrusion critique,CYBERSÉCURITÉ,3,2,4,MANQUE_SYMPTOMES
Accès non autorisé,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
DDoS alerte,CYBERSÉCURITÉ,3,2,4,MANQUE_MESSAGE_ERREUR
Intrusion détectée,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Alarme,ÉNERGIE & INFRASTRUCTURES,3,2,4,MANQUE_CONTEXTE
Perte d'accès prod,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Accès basé sur mdp,DIGITAL SUPPORT,3,2,2,MANQUE_SYMPPTOMES
Base déconne,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Serveur pas lancé,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
"Coupure profonde, aide immédiate!",MÉDICAL,4,1,0,MANQUE_LIEU
" blessure grave, quelqu'un?",MÉDICAL,4,1,0,MANQUE_LIEU
Emergence! Coupure profonde!,MÉDICAL,4,1,0,MANQUE_LIEU
 Urgent! Coupure profonde.,MÉDICAL,4,1,0,MANQUE_LIEU
"Coupure grave, appel médical.",MÉDICAL,4,1,0,MANQUE_LIEU
Troll: On va sauter du pont !,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Faux Numéro: Urgent ! Aidez-moi, c'est grave !",ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Blague: Ongle cassé, aidez-moi !",ASSISTANCE SOCIALE,1,1,0,MANQUE_LIEU
Film Action: Mon ennemi veut ma vie ! Appel urgent !,ASSISTANCE SOCIALE,4,1,0,MANQUE_LIEU
"Problème Ridicule: Pizza froide, aidez-moi !",ASSISTANCE SOCIALE,1,1,0,MANQUE_LIEU
Détecté fuite de données urgente.,CYBERSÉCURITÉ,4,2,4,COMPLET
Action immédiate nécessaire pour protéger les données sensibles.,CYBERSÉCURITÉ,3,1,2,MANQUE_CONTEXTE
Fuite de données critique sur le réseau interne.,CYBERSÉCURITÉ,4,3,4,COMPLET
Alerte : fuite de données potentiellement dangereuse détectée.,CYBERSÉCURITÉ,2,1,0,MANQUE_LIEU
Acte immédiat nécessaire pour sécuriser les informations sensibles.,CYBERSÉCURITÉ,3,2,4,MANQUE_CONTEXTE
Défibrilateur,ÉNERGIE & INFRASTRUCTURES,4,1,0,MANQUE_LIEU
Intrusion sur mon serveur !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
"Serveur hacké, quelqu'un ?!",CYBERSÉCURITÉ,3,2,2,MANQUE_LIEU
Mon site web a été piraté !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Le serveur est down !,CYBERSÉCURITÉ,4,1,0,MANQUE_LIEU
Appel police: cambriolage en cours!,POLICE,4,1,0,MANQUE_LIEU
Police! Urgence: cambriolage ici!,POLICE,4,1,0,MANQUE_LIEU
Appel police: intrus chez moi!,POLICE,4,1,0,MANQUE_LIEU
J'ai besoin d'aide pour mon asthme critique !,MÉDICAL,4,3,2,MANQUE_LIEU
"Asthme très serré, aidez-moi !",MÉDICAL,4,2,0,MANQUE_CONTEXTE
Mon asthme est débordant ! Urgent !!,MÉDICAL,4,2,0,MANQUE_LIEU
"Asthme critique, aidez-moi immédiatement !",MÉDICAL,4,3,2,MANQUE_LIEU
Probleme reseau detecté.,NON_URGENT,1,1,0,MANQUE_LIEU
Mise a jour du logiciel requise.,NON_URGENT,2,1,0,MANQUE_LIEU
Probleme avec l'IA.,NON_URGENT,2,1,0,MANQUE_LIEU
Délai de réponse du serveur.,NON_URGENT,3,1,0,MANQUE_LIEU
Probleme avec la base de donnees.,NON_URGENT,2,1,0,MANQUE_LIEU
Qu'est-ce ?,ASSISTANCE SOCIALE,1,1,0,MANQUE_LIEU
Réseau coupé. Vérifie la batterie.,DIGITAL SUPPORT,4,1,0,MANQUE_LIEU
Batterie faible. Nettoyez l'appareil.,DIGITAL SUPPORT,3,2,4,MANQUE_CONTEXTE
Synchronisation perdue. Réinitialisez.,DIGITAL SUPPORT,3,2,4,MANQUE_LIEU
