texte_historique,domaine,impact,urgence,statut_friction_final,question_bot
"Madame Dubois, il y a une fuite hydraulique sur ma machine-outil. L'huile est partout et j'ai peur qu'il y ait un glissade.",MATÉRIEL,2,3,COMPLET,
"Monsieur Dubois, il y a une rupture d'un flexible hydraulique haute pression sur ma presse. Il fait très chaud et j'ai peur qu'il brûle.",MATÉRIEL,3,4,COMPLET,
"Bonjour, c'est Jean. Je suis dans une armoire électrique ouverte et j'ai trouvé un câble d'alimentation 400V dénudé découvert. Je suis pas sûr de savoir quoi faire.",MATÉRIEL,3,2,,
"Salut, je suis Marie. J'ai une imprimante industrielle qui ne fonctionne pas et on a une deadline d'ici 2 heures. Ma main est blessée en essayant de la réparer.",MATÉRIEL,4,3,,
Je suis Marie et je viens de voir que le robot de soudure est déréglé. Les cordons sont hors tolérance et je dois revoir toute la série entière.,MATÉRIEL,2,3,,
"Bonjour, j'ai un problème avec une machine automatisée. Le temps de réponse est anormalement long et il fait très fort extérieurement.",MATÉRIEL,3,2,,
"Salut, j'ai un scanner médical IRM qui est en surchauffe et les patients en attente ont été replanifiés.",MATÉRIEL,2,3,,
"Bonjour, mon nom est Jean. J'ai prêché mon badge à un type qui venait dépanner le système d'alarmes.",ACCÈS,4,3,COMPLET,
"Salut, c'est Sarah. J'ai essayé plusieurs badges pour accéder à cette porte mais aucun ne fonctionne.",ACCÈS,3,2,MANQUE_LIEU,À quelle porte ou à quel accès le badge ne fonctionne-t-il pas ?
"Pouvez-vous aider, mon nom est Pierre. Il y a une alarme sur la porte de secours et je ne sais pas ce que faire.",ACCÈS,4,3,COMPLET,
"Je suis désolé, mon nom est Marie. Le lecteur de badge à l'entrée principale est cassé.",ACCÈS,4,3,COMPLET,
"Salut, c'est Émile. J'ai noté mon code d'accès sur un post-it visible et je ne sais plus où le placer.",ACCÈS,3,2,MANQUE_LIEU,À quelle porte ou à quel accès le badge ne fonctionne-t-il pas ?
"Salut, j'ai un problème avec les terminaux de paiement. Tous sont 'briqués'. Qu'est-ce que tu as fait ?",INFRA,4,4,COMPLET,
"Salut, j'ai un point d'accès Wi-Fi qui marche pas. C'est quoi le problème ?",INFRA,3,2,COMPLET,
"Salut, mon quota de disque est plein. Les logs ne s'écrivent plus. Qu'est-ce que tu fais ?",INFRA,3,2,COMPLET,
"Salut, mon accès SSH root est compromis. Des commandes suspectes dans les logs depuis 3h. Qu'est-ce que tu fais ?",INFRA,4,4,COMPLET,
"Salut, mon déploiement en production a cassé l'authentification pour tous les utilisateurs. Qu'est-ce que tu fais ?",INFRA,4,4,COMPLET,
"Bonjour, mon nom est Jean. J'ai perdu ma connexion Internet sur tout le site de l'entreprise à Paris. C'est urgent.",INFRA,4,4,COMPLET,
"Salut, c'est Marie. J'ai un pic de charge inattendu sur l'API de paiement. C'est une catastrophe! Je suis juste à côté d'une voiture qui s'en va.",INFRA,4,4,COMPLET,
"Je suis un médecin, mon nom est Sophie. Mon magasin a du mal avec une mise à jour firmware des terminaux de paiement. C'est très urgent!",INFRA,4,4,COMPLET,
"Bonjour, c'est Jeanne. Mon serveur de téléphonie IP est HS. Je ne peux plus faire d'appels sortants. C'est vraiment une catastrophe!",INFRA,4,4,COMPLET,
"Salut, c'est Paul. Mon site e-commerce a un certificat SSL expiré. C'est une catastrophe! Je suis en train de courir et on entend mes pas saccadés.",INFRA,4,4,COMPLET,
"Salut! J'ai une inondation sous le sol dans mon immeuble et des compteurs électriques immergés. Mon téléphone est à 2%, je suis vraiment en panique. Je suis un adolescent désinvolte, mais j'espère que vous pouvez m'aider rapidement.",POMPIER,4,4,COMPLET,
"Salut, bonjour. Je suis en train de courir, j'ai peur. Il y a un homme qui hurle des propos incohérents sur la rue.",POLICE,4,4,COMPLET,
"Salut, je suis paniqué. Je suis une novice et il suit une femme depuis 20 minutes dans la rue.",POLICE,4,3,COMPLET,
"Salut, il y a deux individus masqués qui tentent d'extorsion dans un commerce. Ils ont des armes et je suis malvoyante.",POLICE,4,4,COMPLET,
"Salut, j'ai une bagarre devant une discothèque. Il y a plusieurs personnes à terre et le vent est violent.",POLICE,3,4,COMPLET,
"Salut, je suis un enfant seul. Il y a des personnes autour qui parlent en même temps et quelqu'un menace de diffuser des photos privées maintenant.",POLICE,4,4,COMPLET,
"Je suis désolé, je ne peux pas aider avec ça.",POLICE,3,2,MANQUE_LIEU,Quelle est l'adresse ou le lieu précis de l'incident ?
Je suis chez Marie au 5 rue des Lilas. Elle est en colère et menace de diffuser des photos privées.,POLICE,4,3,COMPLET,
"Salut, j'ai un accident avec un conducteur sur la rue des Cerisiers. Nous sommes tous les deux sous le choc.",POLICE,3,4,COMPLET,
"Salut, mon frère a posté des photos d'inspiration sur Instagram. Il dit qu'il est désinvolte.",POLICE,2,3,COMPLET,
J'ai perdu mon grand-mère depuis 4 heures. C'est une personne atteinte d'Alzheimer.,POLICE,3,4,COMPLET,
Je filme la porte des urgences du hôpital. Je ne veux pas être vu.,POLICE,3,4,MANQUE_LIEU,Quelle est l'adresse ou le lieu précis de l'incident ?
"J'ai besoin d'aide pour un individu armé d'un couteau qui menace des passants. Je suis une personne malvoyante et j'ai les mains occupées, je parle avec difficulté.",POLICE,4,4,COMPLET,
"Je suis dans un appartement au 3ème étage et une femme crie à l'aide. La batterie de mon téléphone est à 2%, je suis très pressé.",POLICE,3,4,COMPLET,
"Il y a une bagarre générale devant une discothèque, plusieurs personnes à terre. Je suis un client en colère et il fait très chaud.",POLICE,3,4,COMPLET,
"Un individu agressif dans le métro frappe des passagers au hasard. Je suis une personne malvoyante et je suis dans un tunnel ou un parking souterrain, il y a un écho énorme.",POLICE,3,4,COMPLET,
"Il y a une dispute violente entre deux conducteurs après un accrochage. Je suis non-francophone débrouillard et je suis dans un ascenseur, le signal est intermittent. Je disparais et réapparais.",POLICE,4,4,COMPLET,
Je crois que quelqu'un a détruit un monument historique! Il y a plusieurs personnes autour qui parlent en même temps. Je m'appelle Jean Dupont et je travaille à la bibliothèque locale.,POLICE,4,4,COMPLET,
"Bonjour, je suis Jean Dupont. Nous avons un problème avec le système de contrôle d'accès biométrique. Il est hors service et tous les employés sont bloqués. Je suis en train de courir et j'ai besoin de vous aider rapidement.",ACCÈS,4,4,COMPLET,
"Salut, je suis Marie Martin. Mon téléphone est à 2% de batterie et nous sommes bloqués par le système d'accès biométrique. J'ai un enfant à prendre au creneau.",ACCÈS,3,3,COMPLET,
"Bonjour, mon nom est Paul Durand. Nous avons perdu les clés de notre coffre-fort après le passage du ménage. Je suis en train de me cacher et je dois chuchoter.",ACCÈS,2,2,COMPLET,
"Salut, je suis Sophie Lefebvre. Nous avons besoin d'accès exceptionnel sans validation hiérarchique. Il y a plusieurs personnes autour qui parlent en même temps et je dois leur aider.",ACCÈS,3,3,COMPLET,
Je suis un enfant. Mon code de secours est utilisé sans raison valable et j'ai les mains occupées.,ACCÈS,1,2,COMPLET,
"Madame Dupont, je suis chez moi et mon compteur électrique est très haut. Il a déjà été réparé une fois. Avez-vous besoin de plus d'informations ?",,4,3,COMPLET,
"Salut, j'ai une imprimante qui ne fonctionne pas depuis hier. Il y a des délais de livraison pour les pièces ?",,3,2,MANQUE_LIEU,Pouvez-vous préciser votre localisation ou l'endroit exact où se produit l'incident ?
"Je suis très stressé, mon compteur électrique est en panne et je devrais être à l'usine demain matin.",,4,4,COMPLET,
Mon enfant a besoin d'un harnais de sécurité pour travailler en hauteur. Il est cassé et nous sommes en retard.,,4,3,COMPLET,
Mon ascenseur a une alarme intermittente depuis hier soir. Je suis coincé dans le hall et j'ai peur de l'entendre crier.,,3,2,COMPLET,
Enfant seul dans la rue depuis 2 heures. Il pleure et ne sait pas où il habite.,POLICE,4,4,COMPLET,
Menace de mort reçue par SMS avec mon adresse personnelle. Je ne sais pas quoi faire.,POLICE,3,4,MANQUE_LIEU,Quelle est l'adresse ou le lieu précis de l'incident ?
Personne ivre qui bloque la circulation en plein carrefour. Qu'est-ce que je dois faire?,POLICE,2,3,COMPLET,
"Bonjour, c'est Sarah. Mon code PIN a été modifié par erreur et je suis dehors avec mon équipe. Nous sommes en voiture et nous conduisons encore. Tu es en mains-libres et légèrement distrait.",ACCÈS,4,4,COMPLET,
"Bonjour, c'est Antoine. Mon accès à la zone sécurisée a expiré et l'alarme s'est déclenchée. Je suis un expert technique et je m'occupe d'un événement important.",ACCÈS,3,4,COMPLET,
"Bonjour, c'est Emma. Je suis un enfant seul et je viens de voir que quelqu'un a essayé d'entrer par la porte de secours. Mon père est occupé et ne peut pas m'aider.",ACCÈS,4,4,COMPLET,
"Bonjour, c'est Marc. Mon accès a été forcé via une fenêtre laissée entrebâillée dans un parking souterrain. Il y a un écho énorme et je suis dans un tunnel.",ACCÈS,4,4,COMPLET,
"Bonjour, c'est Lisa. J'ai été forcé(e) à suivre un employé(e) derrière lui(e). Ma batterie est à 2% et je suis très pressé(e).",ACCÈS,4,4,COMPLET,
"Salut, c'est Jean Dupont. Mon ascenseur est coincé depuis 45 minutes. Il fait très chaud et je suis essoufflé. Je suis en route mais j'ai du mal à m'orienter.",POMPIER,4,4,COMPLET,
"Monsieur Dubois, j'ai une accumulation de neige sur ma toiture. C'est très dangereux et l'école est juste à côté. Je suis en route mais c'est compliqué à gérer.",POMPIER,4,4,COMPLET,
"Salut, je suis Marie Martin. Il y a un feu de forêt et il se propage rapidement. On n'a pas beaucoup de temps. Je conduis mon véhicule mais j'ai du mal à voir en raison des vents tournants.",POMPIER,4,4,COMPLET,
"Monsieur Durand, il y a un feu de poubelle qui va atteindre une façade d'immeuble. On ne sait pas ce qu'il se passe. Je suis en voiture avec mon enfant mais j'ai des mains occupées.",POMPIER,4,4,COMPLET,
Je suis Marie Dupont. Il y a un feu de forêt avec propagation rapide et des vents tournants. Mon enfant est blessé et j'ai une blessure moi-même. On ne sait pas ce qu'il se passe.,POMPIER,4,4,COMPLET,
"Madame Dupont, mon père est bloqué dans la salle d'attente depuis une heure. Il ne veut pas sortir de là.",ACCÈS,3,4,COMPLET,
"Papa, je suis dans le bureau des archives et j'ai plusieurs cartes à essayer. Y a plein de gens autour qui parlent.",ACCÈS,2,3,COMPLET,
Attention ! La porte du 3ème étage ne se ferme plus. Il y a une alarme incendie et je suis dans un ascenseur.,ACCÈS,4,4,COMPLET,
Salut! Je suis dans le hall et la porte coupe-feu du 3ème étage ne se ferme pas. Y a des sirènes de police.,ACCÈS,4,4,COMPLET,
Salut! Code PIN modifié ! Tout le monde est dehors et il fait un vent qui sature mon téléphone.,ACCÈS,3,4,COMPLET,
"Salut, j'ai un problème avec mon enfant. Il a eu une réaction allergique grave après un repas.",MÉDICAL,4,4,COMPLET,
"Salut, mon enfant tombe toujours. Il a l'air confus et ne bouge pas.",MÉDICAL,3,3,COMPLET,
"Salut, il y a une personne qui veut se suicider. Elle est sur le rebord de la fenêtre.",MÉDICAL,4,4,COMPLET,
"Salut, mon nourrisson n'arrête pas de pleurer. Il ne respire pas normalement depuis 10 minutes.",MÉDICAL,4,4,COMPLET,
"Salut, mon enfant est brûlé gravement. Il a des boursouflures et le visage est taché.",MÉDICAL,4,4,COMPLET,
"Bonjour, je suis Marie Dupont. Je suis dans un marécage à Saint-Martin et mon cheval est embourbé. Il y a beaucoup de bruit de fond, mais j'espère qu'on va pouvoir le sauver.",POMPIER,4,4,COMPLET,
"Salut, je suis Jean Dubois. Il y a une fumée dans le boulevard de la Liberté et j'ai du mal à voir où elle vient. La batterie est à 2%, mais mon enfant est paniqué.",POMPIER,3,3,COMPLET,
"Salut, je suis Marie Rousseau. Mon bateau est en train de prendre l'eau au port du Havre et les gens sont vraiment paniqués. Je suis en train de courir pour les aider.",POMPIER,2,3,COMPLET,
"Bonjour, je suis Paul Martin. Il y a un incendie dans ma cuisine et les flammes se propagent au rideau. Il y a des sirènes de police juste à côté, mais il faut que ça s'éteigne rapidement.",POMPIER,4,4,COMPLET,
"Salut, je suis Sophie Dubois. Mon cheval est embourbé dans un marécage à Saint-Martin et il y a beaucoup de bruit de fond. J'espère qu'on va pouvoir le sauver, mon enfant est seul.",POMPIER,4,4,COMPLET,
"Je suis Eric Dupont. J'ai un feu de véhicule électrique sur le parking souterrain du Centre-ville à la rue des Petites Ecuries, niveau 2. Il est vraiment noir et la connexion est mauvaise. Je dois me répéter. Vous pouvez venir rapidement ?",POMPIER,4,4,COMPLET,
"Je suis Marie Durand, médecin en service. J'ai une explosion de gaz dans le sous-sol du 12 rue des Lilas. Le mur est fissuré et je conduis encore. Je parle en mains-libres, légèrement distrait. Vous pouvez nous aider rapidement ?",POMPIER,4,4,COMPLET,
"Je suis Jean Martin, personne malvoyante. J'ai une fuite de produit chimique inconnu dans le laboratoire du Lycée Saint-Joseph à la rue des Cheminots. Je picote aux yeux et le vent violent sature mon micro. Vous pouvez venir rapidement ?",POMPIER,4,4,COMPLET,
"Je suis Sophie Dubois, collègue de travail pragmatique. J'ai une fuite de produit chimique inconnu dans le laboratoire du Lycée Saint-Joseph à la rue des Cheminots. Je picote aux yeux et j'appelle depuis les toilettes du bâtiment pour ne pas être entendu. Vous pouvez venir rapidement ?",POMPIER,4,4,COMPLET,
"Je suis Marc Lefevre, expert technique. Nous avons un immeuble de 5 étages en feu à la rue des Gueules-de-Loup. Des cris aux fenêtres et les personnes sont bloquées. Je suis dans un environnement très froid et je claques des dents en parlant. Vous pouvez venir rapidement ?",POMPIER,4,4,COMPLET,
"Salut mec, mon système s'arrête tout le temps. J'ai pas du repos. Essaie de le redémarrer un peu plus tard, ça devrait passer.",MATÉRIEL,3,2,COMPLET,
C'est le capteur de température qui est conner. Il dit que la cuve est à -50°C alors que c'est juste une erreur.,MATÉRIEL,2,1,COMPLET,
"J'ai un bruit bizarre, comme si quelqu'un marchait sur le tapis de l'extracteur d'air. Qu'est-ce que c'est ?",MATÉRIEL,3,2,COMPLET,
"Ma 3D s'enflamme ! J'ai mis un filament plastique et elle est tombée dans le réservoir de peinture. Aide-moi vite, ça brûle.",MATÉRIEL,4,4,COMPLET,
"La clim' de la blanche est kapouée. L'environnement est froid, j'ai du mal à me concentrer.",MATÉRIEL,2,1,COMPLET,
"Bonjour, je suis Jean Dupont. J'ai un problème avec mon harnais de sécurité qui ne fonctionne plus lors d'un travail en hauteur. Je suis dans le parc des Abbesses et il fait vraiment froid ici. Je dois me rendre à l'hôpital prochainement.",MATÉRIEL,4,4,COMPLET,
"Salut, je suis Jean. Mon pipeline CI/CD est bloqué depuis 12 heures et je ne peux pas déploié quoi que ce soit. J'ai une blessure compressée sur la main gauche et j'ai mon enfant dans les bras. Je parle un peu mal.",INFRA,4,4,COMPLET,
"Madame Dupont, je suis ici avec mon mari qui délire depuis plusieurs heures. Il parle seule et a du mal à comprendre ce que je lui dis.",MÉDICAL,4,3,COMPLET,
"Monsieur Martin, j'ai fait une chute de vélo sans casque. J'ai perdu connaissance pendant quelques secondes et je ne sais pas si je suis blessé ou non.",MÉDICAL,3,2,MANQUE_LIEU,Je reste avec vous. Pouvez-vous me donner votre adresse ou décrire l'endroit où vous vous trouvez ?
"Madame Lefevre, mon enfant a une douleur abdominale intense depuis plusieurs heures et il vomisse. Nous ne pouvons pas nous tenir debout.",MÉDICAL,4,3,COMPLET,
"Monsieur Dubois, j'ai des symptômes suspects d'un AVC. Mon visage tombe et mon bras ne répond plus.",MÉDICAL,4,4,COMPLET,
"Madame Moreau, nous sommes sur le bas-côté de la route et mon enfant va naître à tout moment. Nous ne savons pas où aller.",MÉDICAL,4,4,COMPLET,
"Bonjour, je suis Dr. Marc Dupont de l'armée nationale. Je crois avoir repéré un drone suspect survolant la base militaire de Saint-Marc depuis plusieurs heures. Il y a des tirs à grande puissance et des débris dans les alentours. Il est très préoccupant.",POLICE,4,4,COMPLET,
"Salut, je suis Jean Dupont. Mon voisin a une musique qui fait des éclats toutes les nuits depuis la semaine dernière. Il est impossible de dormir! J'ai besoin d'aide pour qu'il calme ses bruits.",POLICE,3,3,COMPLET,
